hs_code,province_code,province,flag,rmb
0,11,北京市,e,4188.476053
0,11,北京市,i,22327.27932
0,11,北京市,ie,26515.75537
0,12,天津市,e,2904.331846
0,12,天津市,i,3345.029849
0,12,天津市,ie,6249.361695
0,13,河北省,e,2486.78325
0,13,河北省,i,1591.347012
0,13,河北省,ie,4078.130261
0,14,山西省,e,913.263574
0,14,山西省,i,483.0577181
0,14,山西省,ie,1396.321292
0,15,内蒙古自治区,e,444.8540015
0,15,内蒙古自治区,i,628.6289168
0,15,内蒙古自治区,ie,1073.482918
0,21,辽宁省,e,2742.17637
0,21,辽宁省,i,3244.558672
0,21,辽宁省,ie,5986.735042
0,22,吉林省,e,365.7971879
0,22,吉林省,i,787.3095905
0,22,吉林省,ie,1153.106778
0,23,黑龙江省,e,363.5500874
0,23,黑龙江省,i,1537.91949
0,23,黑龙江省,ie,1901.469578
0,31,上海市,e,12513.92318
0,31,上海市,i,18385.30649
0,31,上海市,ie,30899.22967
0,32,江苏省,e,26096.95253
0,32,江苏省,i,14985.48015
0,32,江苏省,ie,41082.43268
0,33,浙江省,e,25999.07957
0,33,浙江省,i,9246.462346
0,33,浙江省,ie,35245.54192
0,34,安徽省,e,3500.03703
0,34,安徽省,i,2162.889032
0,34,安徽省,ie,5662.926062
0,35,福建省,e,9030.87349
0,35,福建省,i,5801.82661
0,35,福建省,ie,14832.7001
0,36,江西省,e,3870.72365
0,36,江西省,i,1161.755829
0,36,江西省,ie,5032.47948
0,37,山东省,e,14793.43819
0,37,山东省,i,9632.605014
0,37,山东省,ie,24426.04321
0,41,河南省,e,3842.658512
0,41,河南省,i,2365.47933
0,41,河南省,ie,6208.137841
0,42,湖北省,e,3179.294485
0,42,湖北省,i,1511.617822
0,42,湖北省,ie,4690.912307
0,43,湖南省,e,3711.060801
0,43,湖南省,i,1339.968982
0,43,湖南省,ie,5051.029784
0,44,广东省,e,38869.8191
0,44,广东省,i,22153.87351
0,44,广东省,ie,61023.69261
0,45,广西壮族自治区,e,2291.550076
0,45,广西壮族自治区,i,2062.381173
0,45,广西壮族自治区,ie,4353.931248
0,46,海南省,e,476.3304599
0,46,海南省,i,959.664307
0,46,海南省,ie,1435.994767
0,50,重庆市,e,4074.55628
0,50,重庆市,i,2184.990878
0,50,重庆市,ie,6259.547158
0,51,四川省,e,4438.29831
0,51,四川省,i,2911.288218
0,51,四川省,ie,7349.586528
0,52,贵州省,e,339.037526
0,52,贵州省,i,187.7311836
0,52,贵州省,ie,526.7687096
0,53,云南省,e,1313.79866
0,53,云南省,i,1295.292469
0,53,云南省,ie,2609.091128
0,54,西藏自治区,e,31.7652361
0,54,西藏自治区,i,2.0617602
0,54,西藏自治区,ie,33.8269963
0,61,陕西省,e,2240.496292
0,61,陕西省,i,1365.920032
0,61,陕西省,ie,3606.416323
0,62,甘肃省,e,93.96538379
0,62,甘肃省,i,369.3718358
0,62,甘肃省,ie,463.3372196
0,63,青海省,e,19.78344253
0,63,青海省,i,11.55981459
0,63,青海省,ie,31.34325712
0,64,宁夏回族自治区,e,156.3902082
0,64,宁夏回族自治区,i,43.12760013
0,64,宁夏回族自治区,ie,199.5178083
0,65,新疆维吾尔自治区,e,1440.507622
0,65,新疆维吾尔自治区,i,282.5920996
0,65,新疆维吾尔自治区,ie,1723.099722
1,11,北京市,e,0.58326605
1,11,北京市,i,19.75981312
1,12,天津市,e,0.00199887
1,12,天津市,i,9.26436592
1,13,河北省,e,0.08963582
1,13,河北省,i,0.9263146
1,15,内蒙古自治区,e,0.38412362
1,21,辽宁省,e,0.0449019
1,21,辽宁省,i,0.20605989
1,22,吉林省,e,0.00984922
1,31,上海市,e,0.06259881
1,31,上海市,i,0.27623243
1,32,江苏省,e,0.97012501
1,32,江苏省,i,0.51022509
1,33,浙江省,e,3.13147148
1,33,浙江省,i,0.00128918
1,34,安徽省,e,0.24928939
1,35,福建省,e,0.02141926
1,35,福建省,i,0.00178686
1,36,江西省,e,2.96764661
1,37,山东省,e,0.13570744
1,37,山东省,i,2.78942368
1,41,河南省,e,1.0779567
1,42,湖北省,e,1.13317056
1,43,湖南省,e,0.96724353
1,44,广东省,e,9.58014008
1,44,广东省,i,1.51202394
1,45,广西壮族自治区,e,0.54058142
1,45,广西壮族自治区,i,4.86739088
1,46,海南省,e,0.0414549
1,46,海南省,i,0.27587862
1,52,贵州省,e,0.09305999
1,52,贵州省,i,0.974976
1,53,云南省,e,0.01589529
1,61,陕西省,e,0.07089926
1,62,甘肃省,e,0.266615
1,64,宁夏回族自治区,e,0.009
1,64,宁夏回族自治区,i,0.7578909
2,11,北京市,e,0.03654691
2,11,北京市,i,77.75166527
2,12,天津市,i,114.640904
2,13,河北省,e,0.84520132
2,13,河北省,i,1.83213747
2,14,山西省,e,0.01592704
2,14,山西省,i,7.19948011
2,15,内蒙古自治区,e,0.37202873
2,15,内蒙古自治区,i,0.85735814
2,21,辽宁省,e,5.43104551
2,21,辽宁省,i,36.14130545
2,22,吉林省,e,0.26529639
2,22,吉林省,i,16.929051
2,23,黑龙江省,e,0.05473018
2,23,黑龙江省,i,34.33215706
2,31,上海市,e,0.06965548
2,31,上海市,i,296.3039219
2,32,江苏省,e,0.79896997
2,32,江苏省,i,77.21136279
2,33,浙江省,e,0.16260123
2,33,浙江省,i,38.04733521
2,34,安徽省,e,0.26744226
2,34,安徽省,i,62.80604631
2,35,福建省,e,0.0822923
2,35,福建省,i,53.34684208
2,36,江西省,e,0.01626796
2,36,江西省,i,8.05808489
2,37,山东省,e,8.93297576
2,37,山东省,i,246.5635919
2,41,河南省,e,1.20962761
2,41,河南省,i,10.80720041
2,42,湖北省,e,0.00117266
2,42,湖北省,i,39.20801896
2,43,湖南省,e,1.20117381
2,43,湖南省,i,23.15201766
2,44,广东省,e,26.5747418
2,44,广东省,i,270.8170353
2,45,广西壮族自治区,i,0.70076525
2,46,海南省,i,2.26936161
2,50,重庆市,e,0.0760154
2,50,重庆市,i,33.68919292
2,51,四川省,e,0.04501643
2,51,四川省,i,13.16618076
2,52,贵州省,i,4.5958238
2,53,云南省,e,0.35467408
2,53,云南省,i,2.26181596
2,54,西藏自治区,i,0.00611538
2,61,陕西省,e,0.00083154
2,61,陕西省,i,0.44763789
2,62,甘肃省,e,0.17726394
2,62,甘肃省,i,0.42479232
2,63,青海省,i,1.11850551
2,64,宁夏回族自治区,e,0.04756526
2,65,新疆维吾尔自治区,e,0.1020097
2,65,新疆维吾尔自治区,i,0.75352014
3,11,北京市,e,0.00689207
3,11,北京市,i,59.30223562
3,12,天津市,e,0.55986088
3,12,天津市,i,58.21799013
3,13,河北省,e,9.05040365
3,13,河北省,i,8.13740342
3,14,山西省,i,0.3993663
3,15,内蒙古自治区,e,0.00172279
3,15,内蒙古自治区,i,0.00335217
3,21,辽宁省,e,76.02177267
3,21,辽宁省,i,64.62421734
3,22,吉林省,e,6.98787181
3,22,吉林省,i,31.95622278
3,23,黑龙江省,i,1.33471427
3,31,上海市,e,3.00239576
3,31,上海市,i,94.96195103
3,32,江苏省,e,5.32902985
3,32,江苏省,i,8.43054614
3,33,浙江省,e,46.23252256
3,33,浙江省,i,90.45064237
3,34,安徽省,e,0.03800725
3,34,安徽省,i,1.41664804
3,35,福建省,e,180.3852616
3,35,福建省,i,60.06019721
3,36,江西省,e,0.00821699
3,36,江西省,i,0.03692326
3,37,山东省,e,175.9891797
3,37,山东省,i,190.6495935
3,41,河南省,i,2.20597522
3,42,湖北省,e,0.43538112
3,42,湖北省,i,2.45304057
3,43,湖南省,e,2.06919418
3,43,湖南省,i,20.74037041
3,44,广东省,e,58.32428109
3,44,广东省,i,143.0147589
3,45,广西壮族自治区,e,5.05979465
3,45,广西壮族自治区,i,11.76113263
3,46,海南省,e,8.86523862
3,46,海南省,i,1.67826002
3,50,重庆市,e,0.02313662
3,50,重庆市,i,12.4969662
3,51,四川省,e,0.07634389
3,51,四川省,i,1.49431129
3,52,贵州省,e,0.22574697
3,52,贵州省,i,0.12105482
3,53,云南省,e,0.5282166
3,53,云南省,i,5.50018448
3,61,陕西省,e,0.0000496
3,61,陕西省,i,0.06111291
3,62,甘肃省,e,0.0229191
3,62,甘肃省,i,0.16904387
3,63,青海省,e,0.27054278
3,63,青海省,i,0.01572547
3,65,新疆维吾尔自治区,e,0.03155129
3,65,新疆维吾尔自治区,i,1.66901971
4,11,北京市,e,0.27396872
4,11,北京市,i,23.99656844
4,12,天津市,e,0.67611831
4,12,天津市,i,68.57142337
4,13,河北省,e,0.00452484
4,13,河北省,i,3.79386472
4,14,山西省,e,0.31462519
4,14,山西省,i,0.01465492
4,15,内蒙古自治区,e,0.63899783
4,15,内蒙古自治区,i,29.49390406
4,21,辽宁省,e,4.12204881
4,21,辽宁省,i,3.07977652
4,22,吉林省,e,0.25882434
4,22,吉林省,i,0.05091959
4,23,黑龙江省,e,0.00765375
4,23,黑龙江省,i,5.41282829
4,31,上海市,e,1.03468219
4,31,上海市,i,96.1360054
4,32,江苏省,e,1.23976325
4,32,江苏省,i,18.43859185
4,33,浙江省,e,3.90321376
4,33,浙江省,i,27.88639603
4,34,安徽省,e,3.71979798
4,34,安徽省,i,26.50310692
4,35,福建省,e,1.04895465
4,35,福建省,i,82.586704
4,36,江西省,e,0.11397969
4,36,江西省,i,0.5628397
4,37,山东省,e,2.99866332
4,37,山东省,i,18.69373125
4,41,河南省,e,0.41813443
4,41,河南省,i,4.87560488
4,42,湖北省,e,7.29089525
4,42,湖北省,i,0.57376608
4,43,湖南省,e,1.02371632
4,43,湖南省,i,1.98398316
4,44,广东省,e,5.0070773
4,44,广东省,i,56.9992361
4,45,广西壮族自治区,e,0.11926188
4,45,广西壮族自治区,i,1.30739794
4,46,海南省,e,0.42302224
4,46,海南省,i,8.68776846
4,50,重庆市,e,0.00645401
4,50,重庆市,i,4.84600247
4,51,四川省,e,0.04617714
4,51,四川省,i,5.79553619
4,52,贵州省,i,0.05851548
4,53,云南省,e,0.07316914
4,53,云南省,i,0.01020045
4,61,陕西省,e,0.14830223
4,61,陕西省,i,0.06277599
4,62,甘肃省,e,0.00307944
4,62,甘肃省,i,0.15442729
4,63,青海省,e,0.07782016
4,64,宁夏回族自治区,e,0.14349361
4,65,新疆维吾尔自治区,e,0.0008181
4,65,新疆维吾尔自治区,i,0.27703564
5,11,北京市,e,0.88096618
5,11,北京市,i,6.03252627
5,12,天津市,e,4.39155334
5,12,天津市,i,3.72182302
5,13,河北省,e,8.62146499
5,13,河北省,i,0.63503025
5,14,山西省,e,0.23681216
5,14,山西省,i,0.01335782
5,15,内蒙古自治区,e,0.36783741
5,15,内蒙古自治区,i,1.0854688
5,21,辽宁省,e,2.16591243
5,21,辽宁省,i,4.53662571
5,22,吉林省,e,0.11600208
5,22,吉林省,i,0.508951
5,23,黑龙江省,e,0.94592972
5,23,黑龙江省,i,1.38514358
5,31,上海市,e,6.46768229
5,31,上海市,i,12.28595279
5,32,江苏省,e,19.34114353
5,32,江苏省,i,6.58915576
5,33,浙江省,e,25.27583033
5,33,浙江省,i,4.49616329
5,34,安徽省,e,12.3592057
5,34,安徽省,i,5.01110917
5,35,福建省,e,0.4890826
5,35,福建省,i,0.31930117
5,36,江西省,e,0.25835244
5,36,江西省,i,0.17884764
5,37,山东省,e,7.45710025
5,37,山东省,i,3.5562351
5,41,河南省,e,2.73541356
5,41,河南省,i,0.44840112
5,42,湖北省,e,0.77859215
5,42,湖北省,i,0.14904603
5,43,湖南省,e,5.19379561
5,43,湖南省,i,2.18872032
5,44,广东省,e,2.8402602
5,44,广东省,i,10.43654911
5,45,广西壮族自治区,e,0.27399615
5,45,广西壮族自治区,i,1.62433104
5,46,海南省,e,0.00032251
5,46,海南省,i,0.03775206
5,50,重庆市,e,0.58730289
5,50,重庆市,i,0.53173585
5,51,四川省,e,0.78826896
5,51,四川省,i,0.47878277
5,52,贵州省,i,0.02945122
5,53,云南省,e,0.0061924
5,53,云南省,i,0.05871647
5,61,陕西省,e,0.00361152
5,62,甘肃省,e,0.48756474
5,62,甘肃省,i,0.00087261
5,63,青海省,i,0.00171763
5,64,宁夏回族自治区,e,0.18587835
5,64,宁夏回族自治区,i,0.02532379
5,65,新疆维吾尔自治区,e,0.47327231
5,65,新疆维吾尔自治区,i,0.27202599
6,11,北京市,e,0.05001677
6,11,北京市,i,0.79741836
6,12,天津市,e,0.00224085
6,12,天津市,i,0.25463288
6,13,河北省,e,0.37343377
6,13,河北省,i,0.00500634
6,14,山西省,e,0.03492079
6,15,内蒙古自治区,e,0.003575
6,21,辽宁省,e,0.30906328
6,21,辽宁省,i,0.37624177
6,22,吉林省,e,0.19291975
6,23,黑龙江省,e,0.05459967
6,23,黑龙江省,i,0.0021418
6,31,上海市,e,0.66744859
6,31,上海市,i,1.64718486
6,32,江苏省,e,0.46245868
6,32,江苏省,i,0.53543554
6,33,浙江省,e,2.9857009
6,33,浙江省,i,1.55940156
6,34,安徽省,e,0.21122145
6,34,安徽省,i,0.00735061
6,35,福建省,e,5.323823
6,35,福建省,i,0.02341279
6,36,江西省,e,0.1726339
6,36,江西省,i,0.0402832
6,37,山东省,e,3.8976
6,37,山东省,i,0.15225552
6,41,河南省,e,0.23073742
6,41,河南省,i,0.0055548
6,42,湖北省,e,0.15559338
6,43,湖南省,e,0.09501199
6,44,广东省,e,5.46053351
6,44,广东省,i,1.65731683
6,45,广西壮族自治区,e,0.23251212
6,45,广西壮族自治区,i,0.00875398
6,46,海南省,e,0.02867664
6,46,海南省,i,0.00006061
6,50,重庆市,e,0.02175225
6,50,重庆市,i,0.00156639
6,51,四川省,e,0.22794776
6,51,四川省,i,0.00158212
6,52,贵州省,e,0.28166335
6,53,云南省,e,5.76759902
6,53,云南省,i,4.05134953
6,61,陕西省,e,0.15408214
6,61,陕西省,i,0.00005587
6,62,甘肃省,e,0.00152709
6,62,甘肃省,i,0.00002862
6,63,青海省,e,0.0016848
6,65,新疆维吾尔自治区,e,0.00185128
7,11,北京市,e,0.89183619
7,11,北京市,i,9.3929806
7,12,天津市,e,1.26947148
7,12,天津市,i,3.45873182
7,13,河北省,e,9.42014144
7,13,河北省,i,4.86258468
7,14,山西省,e,2.01918373
7,15,内蒙古自治区,e,3.26741489
7,15,内蒙古自治区,i,0.01459779
7,21,辽宁省,e,10.83284156
7,21,辽宁省,i,3.31754637
7,22,吉林省,e,3.95022301
7,22,吉林省,i,0.35351625
7,23,黑龙江省,e,10.98387449
7,23,黑龙江省,i,0.08295708
7,31,上海市,e,3.95984396
7,31,上海市,i,1.12548958
7,32,江苏省,e,22.05110147
7,32,江苏省,i,32.93856471
7,33,浙江省,e,15.91325363
7,33,浙江省,i,4.01025327
7,34,安徽省,e,3.77493565
7,34,安徽省,i,22.40262575
7,35,福建省,e,24.75443813
7,35,福建省,i,24.09541901
7,36,江西省,e,1.03734481
7,36,江西省,i,3.49438142
7,37,山东省,e,156.5374792
7,37,山东省,i,53.34572805
7,41,河南省,e,17.33154519
7,41,河南省,i,3.27088809
7,42,湖北省,e,19.40143105
7,42,湖北省,i,1.21561636
7,43,湖南省,e,64.17903972
7,43,湖南省,i,0.07679066
7,44,广东省,e,30.27911012
7,44,广东省,i,16.097855
7,45,广西壮族自治区,e,28.11573829
7,45,广西壮族自治区,i,12.04543876
7,46,海南省,e,0.26779619
7,46,海南省,i,0.00082289
7,50,重庆市,e,0.90768632
7,50,重庆市,i,0.03458972
7,51,四川省,e,7.35725143
7,51,四川省,i,0.55371385
7,52,贵州省,e,0.10467332
7,53,云南省,e,37.19516337
7,53,云南省,i,8.85521727
7,54,西藏自治区,e,0.07766927
7,61,陕西省,e,1.68681047
7,61,陕西省,i,1.92614069
7,62,甘肃省,e,1.87873184
7,62,甘肃省,i,2.07090978
7,63,青海省,e,0.00584039
7,64,宁夏回族自治区,e,1.57353016
7,65,新疆维吾尔自治区,e,1.02970015
7,65,新疆维吾尔自治区,i,0.12777764
8,11,北京市,e,0.76357227
8,11,北京市,i,9.96720143
8,12,天津市,e,3.41156111
8,12,天津市,i,11.77244848
8,13,河北省,e,10.11788356
8,13,河北省,i,1.2712739
8,14,山西省,e,3.09404356
8,14,山西省,i,0.85330771
8,15,内蒙古自治区,e,2.03526917
8,15,内蒙古自治区,i,0.01255612
8,21,辽宁省,e,6.12960879
8,21,辽宁省,i,22.54259212
8,22,吉林省,e,8.42131332
8,22,吉林省,i,6.02322443
8,23,黑龙江省,e,5.7964834
8,23,黑龙江省,i,3.37216319
8,31,上海市,e,1.37327225
8,31,上海市,i,126.5398667
8,32,江苏省,e,1.68025858
8,32,江苏省,i,10.54769123
8,33,浙江省,e,1.73049008
8,33,浙江省,i,113.2902033
8,34,安徽省,e,0.50895425
8,34,安徽省,i,3.87273365
8,35,福建省,e,18.66424324
8,35,福建省,i,18.96153953
8,36,江西省,e,1.33488244
8,36,江西省,i,1.1065435
8,37,山东省,e,60.70933842
8,37,山东省,i,31.40083276
8,41,河南省,e,1.9627462
8,41,河南省,i,1.8585629
8,42,湖北省,e,0.77745948
8,42,湖北省,i,0.54398303
8,43,湖南省,e,7.19954714
8,43,湖南省,i,10.81407867
8,44,广东省,e,23.49931794
8,44,广东省,i,337.9643836
8,45,广西壮族自治区,e,14.71355304
8,45,广西壮族自治区,i,33.4521989
8,46,海南省,e,0.12040027
8,46,海南省,i,10.69376143
8,50,重庆市,e,1.22529792
8,50,重庆市,i,35.43712336
8,51,四川省,e,3.03324973
8,51,四川省,i,8.27200819
8,52,贵州省,e,0.01244415
8,52,贵州省,i,2.20999714
8,53,云南省,e,36.89223931
8,53,云南省,i,54.61493421
8,61,陕西省,e,3.54810634
8,61,陕西省,i,0.3819069
8,62,甘肃省,e,3.33375701
8,62,甘肃省,i,0.52841679
8,64,宁夏回族自治区,e,0.34136249
8,65,新疆维吾尔自治区,e,10.98244702
8,65,新疆维吾尔自治区,i,0.71607438
9,11,北京市,e,0.63942098
9,11,北京市,i,3.82264387
9,12,天津市,e,1.552496
9,12,天津市,i,0.91384999
9,13,河北省,e,2.68656875
9,13,河北省,i,1.50020115
9,14,山西省,e,0.01725485
9,14,山西省,i,0.00471245
9,15,内蒙古自治区,e,0.17112306
9,21,辽宁省,e,0.35284719
9,21,辽宁省,i,0.57452556
9,22,吉林省,e,0.00674853
9,22,吉林省,i,0.00003284
9,23,黑龙江省,e,0.1898903
9,23,黑龙江省,i,0.01447129
9,31,上海市,e,3.37653255
9,31,上海市,i,18.99946452
9,32,江苏省,e,1.703539
9,32,江苏省,i,4.91407899
9,33,浙江省,e,25.16266904
9,33,浙江省,i,3.95615438
9,34,安徽省,e,12.37623668
9,34,安徽省,i,0.32474019
9,35,福建省,e,27.49741335
9,35,福建省,i,5.1467034
9,36,江西省,e,6.25942734
9,36,江西省,i,0.04050438
9,37,山东省,e,41.73866876
9,37,山东省,i,11.89621708
9,41,河南省,e,4.47266492
9,41,河南省,i,0.73729287
9,42,湖北省,e,9.45963214
9,42,湖北省,i,0.19832766
9,43,湖南省,e,7.42362113
9,43,湖南省,i,3.21901571
9,44,广东省,e,10.3807652
9,44,广东省,i,11.9372692
9,45,广西壮族自治区,e,14.04488434
9,45,广西壮族自治区,i,2.33739066
9,46,海南省,e,0.1624168
9,46,海南省,i,0.05157362
9,50,重庆市,e,0.28022669
9,50,重庆市,i,1.37803584
9,51,四川省,e,1.03024244
9,51,四川省,i,0.74757614
9,52,贵州省,e,3.5146094
9,52,贵州省,i,0.09799785
9,53,云南省,e,11.96010253
9,53,云南省,i,1.97096159
9,54,西藏自治区,i,0.0034899
9,61,陕西省,e,0.64400397
9,61,陕西省,i,0.42348455
9,62,甘肃省,e,0.1514446
9,62,甘肃省,i,0.04320434
9,63,青海省,e,0.00094654
9,63,青海省,i,0.02377001
9,64,宁夏回族自治区,e,0.07231029
9,65,新疆维吾尔自治区,e,0.30442804
9,65,新疆维吾尔自治区,i,0.02910623
10,11,北京市,e,42.99534647
10,11,北京市,i,549.2405241
10,12,天津市,e,0.71075007
10,12,天津市,i,3.36773188
10,13,河北省,e,0.17430566
10,13,河北省,i,2.26612079
10,14,山西省,e,0.04273346
10,14,山西省,i,0.03191436
10,15,内蒙古自治区,e,0.47734661
10,15,内蒙古自治区,i,4.15112433
10,21,辽宁省,e,0.91935416
10,21,辽宁省,i,18.87910595
10,22,吉林省,e,0.07779723
10,23,黑龙江省,e,0.9972945
10,23,黑龙江省,i,1.61019721
10,31,上海市,e,0.02534252
10,31,上海市,i,9.87122226
10,32,江苏省,e,0.32491878
10,32,江苏省,i,20.43696117
10,33,浙江省,e,0.0022652
10,33,浙江省,i,10.44600528
10,34,安徽省,e,1.61200667
10,34,安徽省,i,10.06145507
10,35,福建省,e,0.30711205
10,35,福建省,i,161.8491821
10,36,江西省,e,0.01069033
10,36,江西省,i,2.63358291
10,37,山东省,e,0.13795282
10,37,山东省,i,33.60410974
10,41,河南省,e,0.00140123
10,41,河南省,i,7.99872808
10,42,湖北省,e,0.40260912
10,42,湖北省,i,1.40846291
10,43,湖南省,e,1.07588954
10,43,湖南省,i,7.62270801
10,44,广东省,e,0.00604668
10,44,广东省,i,137.2271478
10,45,广西壮族自治区,i,11.70756952
10,46,海南省,i,10.20996729
10,50,重庆市,e,0.02163527
10,50,重庆市,i,0.36673337
10,51,四川省,e,0.11522711
10,51,四川省,i,2.2218635
10,52,贵州省,i,0.86366007
10,53,云南省,i,10.48095955
10,61,陕西省,e,0.05974259
10,62,甘肃省,e,0.0574371
10,62,甘肃省,i,1.79449102
10,63,青海省,i,0.02578897
10,65,新疆维吾尔自治区,e,0.038145
10,65,新疆维吾尔自治区,i,0.52894468
11,11,北京市,e,0.32228818
11,11,北京市,i,12.06541665
11,12,天津市,e,0.83738411
11,12,天津市,i,0.60557818
11,13,河北省,e,2.60683446
11,13,河北省,i,1.34231274
11,14,山西省,e,0.00019097
11,14,山西省,i,0.00000376
11,15,内蒙古自治区,e,0.41961527
11,15,内蒙古自治区,i,0.01881476
11,21,辽宁省,e,6.09002921
11,21,辽宁省,i,0.38375252
11,22,吉林省,e,0.91240885
11,22,吉林省,i,0.04811784
11,23,黑龙江省,e,0.05511469
11,23,黑龙江省,i,4.63118684
11,31,上海市,e,0.60132051
11,31,上海市,i,5.92824515
11,32,江苏省,e,2.23825425
11,32,江苏省,i,11.58212038
11,33,浙江省,e,2.98623724
11,33,浙江省,i,12.24560512
11,34,安徽省,e,6.75983694
11,34,安徽省,i,2.94144567
11,35,福建省,e,0.20550286
11,35,福建省,i,30.71229399
11,36,江西省,e,0.01702037
11,36,江西省,i,0.26295873
11,37,山东省,e,13.37801018
11,37,山东省,i,10.5790579
11,41,河南省,e,1.86701462
11,41,河南省,i,1.98975343
11,42,湖北省,e,0.15129915
11,42,湖北省,i,0.55956252
11,43,湖南省,e,0.06463474
11,43,湖南省,i,0.32432912
11,44,广东省,e,8.43658685
11,44,广东省,i,9.18675743
11,45,广西壮族自治区,e,0.00509865
11,45,广西壮族自治区,i,9.7529833
11,46,海南省,e,0.20503894
11,46,海南省,i,1.66024029
11,50,重庆市,e,0.27502197
11,50,重庆市,i,0.06364501
11,51,四川省,e,0.08110294
11,51,四川省,i,0.62579568
11,53,云南省,e,0.15075546
11,53,云南省,i,4.2889654
11,61,陕西省,e,0.94751397
11,62,甘肃省,e,0.06476116
11,63,青海省,e,0.02990355
11,64,宁夏回族自治区,e,0.18780264
11,65,新疆维吾尔自治区,e,0.04552946
11,65,新疆维吾尔自治区,i,0.01283064
12,11,北京市,e,4.34117932
12,11,北京市,i,305.0199811
12,12,天津市,e,10.46939414
12,12,天津市,i,152.9144959
12,13,河北省,e,2.1553058
12,13,河北省,i,233.3447643
12,14,山西省,e,0.20362441
12,14,山西省,i,0.80511163
12,15,内蒙古自治区,e,28.24098974
12,15,内蒙古自治区,i,21.450752
12,21,辽宁省,e,10.31467047
12,21,辽宁省,i,108.839097
12,22,吉林省,e,4.16802377
12,22,吉林省,i,27.49296996
12,23,黑龙江省,e,10.08855045
12,23,黑龙江省,i,88.06206376
12,31,上海市,e,1.17784306
12,31,上海市,i,404.5175758
12,32,江苏省,e,1.06480981
12,32,江苏省,i,692.9746207
12,33,浙江省,e,2.34930622
12,33,浙江省,i,74.67717242
12,34,安徽省,e,8.1772493
12,34,安徽省,i,69.9133614
12,35,福建省,e,1.82373804
12,35,福建省,i,201.4143734
12,36,江西省,e,0.7512282
12,36,江西省,i,12.92264059
12,37,山东省,e,23.53913257
12,37,山东省,i,325.1308017
12,41,河南省,e,1.30320452
12,41,河南省,i,13.50278549
12,42,湖北省,e,3.30937743
12,42,湖北省,i,14.05375703
12,43,湖南省,e,3.66431928
12,43,湖南省,i,126.7293727
12,44,广东省,e,10.67748732
12,44,广东省,i,126.6908487
12,45,广西壮族自治区,e,3.36560761
12,45,广西壮族自治区,i,206.3798511
12,46,海南省,e,0.01718501
12,46,海南省,i,21.66093477
12,50,重庆市,e,0.09981506
12,50,重庆市,i,14.08998505
12,51,四川省,e,1.41679985
12,51,四川省,i,14.07002999
12,52,贵州省,e,0.05087084
12,52,贵州省,i,0.173475
12,53,云南省,e,1.1084379
12,53,云南省,i,67.85634602
12,54,西藏自治区,e,0.06787394
12,61,陕西省,e,0.39096908
12,61,陕西省,i,44.73899477
12,62,甘肃省,e,5.95599157
12,62,甘肃省,i,1.21278376
12,63,青海省,e,0.64210495
12,63,青海省,i,0.00072767
12,64,宁夏回族自治区,e,2.75573786
12,64,宁夏回族自治区,i,1.26467696
12,65,新疆维吾尔自治区,e,2.20685884
12,65,新疆维吾尔自治区,i,7.36254565
13,11,北京市,e,2.17214677
13,11,北京市,i,1.72083442
13,12,天津市,e,0.7724383
13,12,天津市,i,0.34668636
13,13,河北省,e,1.63229656
13,13,河北省,i,1.46545746
13,14,山西省,e,0.0062859
13,15,内蒙古自治区,e,0.48419037
13,15,内蒙古自治区,i,0.0140757
13,21,辽宁省,e,1.25935766
13,21,辽宁省,i,0.03057559
13,22,吉林省,e,0.86892049
13,22,吉林省,i,0.0245062
13,23,黑龙江省,e,1.07091176
13,23,黑龙江省,i,0.01549114
13,31,上海市,e,9.42288973
13,31,上海市,i,5.94769723
13,32,江苏省,e,14.60279252
13,32,江苏省,i,4.55993231
13,33,浙江省,e,16.26709331
13,33,浙江省,i,3.53951915
13,34,安徽省,e,1.23334518
13,34,安徽省,i,0.50184431
13,35,福建省,e,11.78689054
13,35,福建省,i,1.4664522
13,36,江西省,e,1.92115027
13,36,江西省,i,0.10057155
13,37,山东省,e,19.08400564
13,37,山东省,i,0.94182509
13,41,河南省,e,3.0089174
13,41,河南省,i,0.14111838
13,42,湖北省,e,11.08209521
13,42,湖北省,i,0.04158433
13,43,湖南省,e,8.46026899
13,43,湖南省,i,0.09093918
13,44,广东省,e,3.25599479
13,44,广东省,i,2.87128213
13,45,广西壮族自治区,e,3.54299389
13,45,广西壮族自治区,i,0.02948206
13,46,海南省,e,0.13133805
13,46,海南省,i,1.40284731
13,50,重庆市,e,0.12134154
13,50,重庆市,i,0.07709324
13,51,四川省,e,3.482037
13,51,四川省,i,0.23087736
13,52,贵州省,i,0.04160186
13,53,云南省,e,4.76527286
13,53,云南省,i,0.39443919
13,54,西藏自治区,i,0.00006767
13,61,陕西省,e,13.97133484
13,61,陕西省,i,0.34344658
13,62,甘肃省,e,0.02679289
13,63,青海省,e,0.04123012
13,64,宁夏回族自治区,e,0.06181275
13,64,宁夏回族自治区,i,0.10847604
13,65,新疆维吾尔自治区,e,0.33780664
13,65,新疆维吾尔自治区,i,0.14444486
14,11,北京市,e,0.22888794
14,11,北京市,i,0.72893708
14,12,天津市,e,0.34075062
14,12,天津市,i,0.22941914
14,13,河北省,e,0.41340756
14,13,河北省,i,0.02408669
14,14,山西省,e,0.00579686
14,21,辽宁省,e,0.22036744
