FileName,PicDate,Latitude,Longitude,Type,Country,Province,City,Address,Cam
,2018/1/1 18:33,24.49473667,118.1222217,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道汇腾大厦公寓楼天虹商场(厦门汇腾店),
,2018/1/1 18:33,24.49471333,118.1222217,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道汇腾大厦公寓楼天虹商场(厦门汇腾店),
,2018/1/1 18:33,24.49472833,118.122275,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道汇腾大厦公寓楼天虹商场(厦门汇腾店),
,2018/1/5 16:31,24.46645833,118.0695717,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/5 16:31,24.46645833,118.0695717,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/5 22:06,24.49301667,118.115875,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/8 8:08,24.48421333,118.0935133,travel,china,fujian,xiamen,福建省厦门市思明区__街道湖滨中路212号友丰湖景酒店,
,2018/1/8 11:09,24.46636667,118.069625,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/8 11:09,24.46630333,118.0695883,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/8 11:09,24.46630333,118.0695883,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/8 15:17,24.46759167,118.0698,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/8 15:17,24.46759167,118.0698,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/8 15:17,24.46759167,118.0698,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/8 15:27,24.46631167,118.0703133,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道禾祥西二路兴鸿广场,
,2018/1/8 17:19,24.46582833,118.0695583,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道兴鸿广场,
,2018/1/8 22:08,24.493045,118.1159283,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/8 22:08,24.493045,118.1159283,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/10 7:26,24.49296667,118.11737,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路松柏公园,
,2018/1/10 7:26,24.49296667,118.11737,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路松柏公园,
,2018/1/10 7:26,24.49293333,118.1173333,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路松柏公园,
,2018/1/10 7:27,24.49293333,118.1173333,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路松柏公园,
,2018/1/10 7:27,24.49293333,118.1173333,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路松柏公园,
,2018/1/10 8:40,24.46638333,118.06952,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/10 9:42,24.46647,118.069795,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/10 9:47,24.46646333,118.0696117,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/10 12:46,24.466525,118.0699917,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道禾祥西二路厦门海关,
,2018/1/10 12:46,24.466525,118.0699917,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道禾祥西二路厦门海关,
,2018/1/10 12:46,24.466525,118.0699917,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道禾祥西二路厦门海关,
,2018/1/10 12:46,24.466525,118.0699917,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道禾祥西二路厦门海关,
,2018/1/10 16:25,24.46731667,118.0698,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/10 16:25,24.46731667,118.0698,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/10 16:25,24.46731667,118.0698,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/10 16:25,24.46731667,118.0698,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/10 16:27,24.46643333,118.069695,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/10 16:27,24.46643333,118.069695,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/10 16:29,24.46705333,118.06907,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/10 16:29,24.46705333,118.06907,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/10 17:16,24.466695,118.0688783,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/11 8:22,24.46619667,118.0695583,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道兴鸿广场,
,2018/1/11 11:12,24.46799667,118.0696417,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道91-5号国贸金海岸,
,2018/1/11 11:12,24.46799667,118.0696417,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道91-5号国贸金海岸,
,2018/1/11 11:13,24.46804167,118.06965,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鑫福阳投资国贸金海岸,
,2018/1/11 11:13,24.46804167,118.06965,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鑫福阳投资国贸金海岸,
,2018/1/11 11:18,24.46781167,118.070245,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/11 11:18,24.46781167,118.070245,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道邮电大厦厦门国际中心,
,2018/1/11 12:41,24.46651333,118.0696867,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/11 12:42,24.46665333,118.06913,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/11 12:42,24.46665333,118.06913,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/11 12:42,24.46665333,118.06913,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/11 16:50,24.46632,118.0696333,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/11 16:50,24.46632,118.0696333,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/11 17:23,24.467195,118.0690783,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道西堤南三路厦门海关,
,2018/1/11 17:23,24.467195,118.0690783,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道西堤南三路厦门海关,
,2018/1/11 19:55,24.49481667,118.11193,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路63号莲岳里(莲岳路),
,2018/1/12 18:48,24.4893,118.0918883,travel,china,fujian,xiamen,福建省厦门市思明区__街道七星西路156-5号惠祥花园,
,2018/1/13 20:18,24.49304667,118.115875,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/14 12:22,24.49557167,118.120055,travel,china,fujian,xiamen,福建省厦门市思明区__街道西浦路屿后里小区南里,
,2018/1/14 12:23,24.49572833,118.1199867,travel,china,fujian,xiamen,福建省厦门市思明区__街道西浦路屿后北里,
,2018/1/14 12:23,24.49574167,118.1200167,travel,china,fujian,xiamen,福建省厦门市思明区__街道西浦路屿后北里,
,2018/1/14 12:23,24.49574167,118.1200167,travel,china,fujian,xiamen,福建省厦门市思明区__街道西浦路屿后北里,
,2018/1/14 12:24,24.49578333,118.1200467,travel,china,fujian,xiamen,福建省厦门市思明区__街道西浦路屿后北里,
,2018/1/14 12:24,24.49577,118.1200417,travel,china,fujian,xiamen,福建省厦门市思明区__街道西浦路屿后北里,
,2018/1/14 12:24,24.49577,118.1200417,travel,china,fujian,xiamen,福建省厦门市思明区__街道西浦路屿后北里,
,2018/1/14 12:37,24.496355,118.1198283,travel,china,fujian,xiamen,福建省厦门市思明区__街道童画小屋艺术教育屿后北里,
,2018/1/14 12:37,24.49633833,118.11972,travel,china,fujian,xiamen,福建省厦门市思明区__街道童画小屋艺术教育屿后北里,
,2018/1/15 7:38,24.49282833,118.1159133,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/15 7:38,24.49287,118.1159133,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/15 14:27,24.46637167,118.0695033,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/15 14:27,24.46637167,118.0695033,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/15 14:28,24.46635,118.0695283,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/15 14:28,24.46635,118.0695283,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/15 14:28,24.46638667,118.0695633,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/15 14:28,24.46638667,118.0695633,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/19 16:46,24.46646667,118.06948,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/20 11:25,24.931025,118.6457833,travel,china,fujian,0,福建省泉州市丰泽区华大街道科技路海西电子信息产业化育成基地,
,2018/1/21 9:50,24.49321667,118.116745,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路491号101世嘉花园(长青路),
,2018/1/21 9:51,24.49323,118.1167833,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园世嘉花园(长青路),
,2018/1/21 9:51,24.49323,118.1167833,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园世嘉花园(长青路),
,2018/1/21 9:51,24.493225,118.116745,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园世嘉花园(长青路),
,2018/1/21 11:06,24.49462833,118.1202167,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道西浦路松柏公园,
,2018/1/22 7:56,24.49459667,118.1117333,travel,china,fujian,xiamen,福建省厦门市思明区__街道莲岳里64号莲岳里(莲岳路),
,2018/1/22 7:56,24.49459667,118.1117333,travel,china,fujian,xiamen,福建省厦门市思明区__街道莲岳里64号莲岳里(莲岳路),
,2018/1/22 9:11,24.46643667,118.0695033,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/22 9:13,24.46640333,118.0694883,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/22 9:13,24.46645,118.0694283,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/22 9:13,24.46641667,118.0694417,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/22 9:13,24.46646167,118.0694967,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/22 16:22,24.46710833,118.06913,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道269号厦门海关,
,2018/1/22 16:22,24.46710833,118.06913,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道269号厦门海关,
,2018/1/22 16:25,24.46710333,118.0692833,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道西堤南三路厦门海关,
,2018/1/22 16:25,24.46710333,118.0692833,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道西堤南三路厦门海关,
,2018/1/22 16:30,24.466455,118.0695333,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/22 16:30,24.466455,118.0695333,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/23 7:48,24.4933,118.1139617,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道松柏路厦门松柏中学(初中部),
,2018/1/23 7:55,24.49454667,118.1115883,travel,china,fujian,xiamen,福建省厦门市思明区__街道莲岳里72号莲岳里(莲岳路),
,2018/1/24 7:50,24.49369167,118.1146383,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路11号松柏别墅,
,2018/1/24 7:57,24.49453667,118.1116783,travel,china,fujian,xiamen,福建省厦门市思明区__街道莲岳里64号莲岳里(莲岳路),
,2018/1/24 16:35,24.466595,118.0693883,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/24 16:35,24.466595,118.0693883,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道87号厦门海关,
,2018/1/25 7:53,24.49350833,118.1137,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路5号松柏小学,
,2018/1/25 7:56,24.49299667,118.1123967,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路松柏大厦公寓楼,
,2018/1/25 12:00,24.46709667,118.069,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/25 12:00,24.46709667,118.069,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/27 10:04,24.49303333,118.1159533,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/27 10:34,24.47683,118.1837083,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路85号特房波特曼财富中心,
,2018/1/27 10:34,24.47644167,118.1835033,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路85号特房波特曼财富中心,
,2018/1/27 10:35,24.47636333,118.1835033,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路,
,2018/1/27 10:35,24.47636333,118.1835033,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路,
,2018/1/27 10:35,24.47632,118.1834633,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路,
,2018/1/27 10:35,24.47631167,118.1834633,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路,
,2018/1/27 10:43,24.47716333,118.18557,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道橙邦生活下沉式广场厦门国际金融中心,
,2018/1/27 10:43,24.47716333,118.18557,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道橙邦生活下沉式广场厦门国际金融中心,
,2018/1/27 10:44,24.47693333,118.1849967,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路,
,2018/1/27 10:45,24.477045,118.18573,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路82号厦门国际金融中心,
,2018/1/27 10:45,24.47719667,118.1856917,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路82号厦门国际金融中心,
,2018/1/27 10:46,24.47728333,118.1851283,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路厦门国际金融中心,
,2018/1/27 10:48,24.47753667,118.185425,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路厦门国际金融中心,
,2018/1/27 10:49,24.47838333,118.18522,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿北路海峡国际社区,
,2018/1/27 10:49,24.47878,118.1847217,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿北路海峡国际社区,
,2018/1/27 10:49,24.478225,118.1851417,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿北路海峡国际社区,
,2018/1/27 10:50,24.47814667,118.1853467,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路特房波特曼财富中心,
,2018/1/27 10:50,24.47808667,118.1854033,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路特房波特曼财富中心,
,2018/1/27 10:51,24.477495,118.1854033,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路厦门国际金融中心,
,2018/1/27 10:51,24.477495,118.1854033,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路厦门国际金融中心,
,2018/1/27 10:52,24.478225,118.185975,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路中航紫金广场,
,2018/1/27 10:54,24.47814167,118.1863867,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1819号中航紫金广场,
,2018/1/27 10:54,24.47791333,118.186225,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1819号中航紫金广场,
,2018/1/27 10:54,24.47791333,118.186225,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1819号中航紫金广场,
,2018/1/27 10:54,24.47813,118.1862117,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1819号中航紫金广场,
,2018/1/27 10:55,24.47808833,118.1864867,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿北路中航紫金广场,
,2018/1/27 10:55,24.47808833,118.1864867,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿北路中航紫金广场,
,2018/1/27 10:57,24.47810333,118.18618,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1819号厦门国际金融中心,
,2018/1/27 10:57,24.47810333,118.18618,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1819号厦门国际金融中心,
,2018/1/27 10:58,24.47843667,118.1872333,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1801号中航紫金广场,
,2018/1/27 10:58,24.47843667,118.1872333,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1801号中航紫金广场,
,2018/1/27 10:58,24.478225,118.1866217,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1801号中航紫金广场,
,2018/1/27 10:58,24.478225,118.1866217,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道环岛东路1801号中航紫金广场,
,2018/1/27 11:00,24.47816333,118.1867967,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿北路中航紫金广场,
,2018/1/27 11:00,24.47816333,118.1867967,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿北路中航紫金广场,
,2018/1/27 12:10,24.47833833,118.1858883,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路中航紫金广场,
,2018/1/27 12:10,24.47833833,118.1858883,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路中航紫金广场,
,2018/1/27 12:12,24.47746667,118.18473,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道特房波特曼财富中心,
,2018/1/27 12:12,24.47746667,118.18473,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道特房波特曼财富中心,
,2018/1/27 12:15,24.47623333,118.18415,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路特房波特曼财富中心,
,2018/1/27 12:15,24.47623333,118.18415,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路特房波特曼财富中心,
,2018/1/27 12:16,24.47646333,118.1840283,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路特房波特曼财富中心,
,2018/1/27 12:16,24.47646333,118.1840283,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路特房波特曼财富中心,
,2018/1/27 12:16,24.476495,118.1839833,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路特房波特曼财富中心,
,2018/1/27 12:21,24.47652,118.1832667,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路特房波特曼财富中心,
,2018/1/27 12:21,24.47652,118.1832667,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道蔡岭路特房波特曼财富中心,
,2018/1/27 18:43,24.47736667,118.1852633,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路厦门国际金融中心,
,2018/1/27 19:03,24.47671667,118.184845,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路特房波特曼财富中心,
,2018/1/27 19:28,24.47682,118.1848833,travel,china,fujian,xiamen,福建省厦门市思明区莲前街道展鸿路特房波特曼财富中心,
,2018/1/28 11:10,24.49291667,118.11605,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路)长青北里(松柏路),
,2018/1/28 11:10,24.49299167,118.1160283,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路)长青北里(松柏路),
,2018/1/28 11:17,24.49428667,118.1177833,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道松柏路86号松柏公园,
,2018/1/28 11:17,24.49428667,118.1177833,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道松柏路86号松柏公园,
,2018/1/28 11:17,24.49423833,118.117805,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道松柏路86号松柏公园,
,2018/1/28 11:18,24.494455,118.11885,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道屿后南路屿后里小区南里,
,2018/1/28 11:19,24.4944,118.1187133,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道屿后南路松柏公园,
,2018/1/28 11:20,24.49456667,118.11933,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道松柏路,
,2018/1/28 11:31,24.49447167,118.1219633,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青东路天虹商场(厦门汇腾店),
,2018/1/28 11:31,24.49445833,118.1219633,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青东路天虹商场(厦门汇腾店),
,2018/1/29 7:56,24.49361667,118.1148617,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道松柏路松柏别墅,
,2018/1/29 8:01,24.49325333,118.11183,travel,china,fujian,xiamen,福建省厦门市思明区__街道永升松柏中心莲岳里(莲岳路),
,2018/1/29 8:32,24.46699167,118.06845,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道269号厦门海关,
,2018/1/29 8:32,24.46699167,118.06845,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道269号厦门海关,
,2018/1/30 7:34,24.49285833,118.1160583,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路474号长青北里(松柏路),
,2018/1/30 7:56,24.49326333,118.1156917,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道松柏路60号-102长青北里(松柏路),
,2018/1/30 7:59,24.4937,118.1149367,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路松柏别墅,
,2018/1/30 7:59,24.49363667,118.11487,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路松柏别墅,
,2018/1/30 8:00,24.49358,118.114495,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路长青北里(松柏路),
,2018/1/30 18:33,24.49349667,118.11142,travel,china,fujian,xiamen,福建省厦门市思明区__街道莲岳路170号莲岳里(莲岳路),
,2018/1/31 8:15,24.49344667,118.1156783,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道松柏路60号-102世嘉花园(长青路),
,2018/1/31 8:18,24.49345333,118.1141967,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路松柏小学,
,2018/1/31 8:18,24.49345333,118.1141967,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路松柏小学,
,2018/1/31 8:19,24.49345333,118.11338,travel,china,fujian,xiamen,福建省厦门市思明区__街道松柏路松柏小学,
,2018/1/31 12:01,24.49267,118.1166917,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路485号长青北里(松柏路),
,2018/1/31 12:07,24.49301333,118.1158367,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:07,24.49301333,118.1158367,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:08,24.49294667,118.1157083,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:08,24.49294667,118.1157083,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:09,24.49291333,118.1158217,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:09,24.49291333,118.1158217,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:10,24.49290333,118.1160883,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路489-102号长青北里(松柏路),
,2018/1/31 12:10,24.49290333,118.1160883,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青路489-102号长青北里(松柏路),
,2018/1/31 12:11,24.49297,118.1158833,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:11,24.49297,118.1158833,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:12,24.49296333,118.1158533,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:12,24.49296333,118.1158533,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道长青北里(松柏路),
,2018/1/31 12:13,24.49317,118.11615,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路),
,2018/1/31 12:13,24.49317,118.11615,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路),
,2018/1/31 12:13,24.49292167,118.115845,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路),
,2018/1/31 12:13,24.49292167,118.115845,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路),
,2018/1/31 12:13,24.49293667,118.11583,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路),
,2018/1/31 12:13,24.49293667,118.11583,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路),
,2018/1/31 12:13,24.4929,118.1158217,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路),
,2018/1/31 12:13,24.4929,118.1158217,travel,china,fujian,xiamen,福建省厦门市思明区嘉莲街道世嘉花园(长青路),
,2018/1/31 16:28,24.46710833,118.0681383,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海洋管理公务码头(西堤路)厦门海关,
,2018/1/31 16:28,24.46710833,118.0681383,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海洋管理公务码头(西堤路)厦门海关,
,2018/1/31 16:31,24.4662,118.069145,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/31 16:31,24.4662,118.069145,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道鹭江道厦门海关,
,2018/1/31 18:12,24.46711333,118.067895,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海洋管理公务码头(西堤路)厦门海关,
,2018/1/31 18:12,24.46711333,118.067895,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海洋管理公务码头(西堤路)厦门海关,
,2018/1/31 18:20,24.46722,118.0687467,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
,2018/1/31 18:20,24.46722,118.0687467,travel,china,fujian,xiamen,福建省厦门市思明区鹭江街道厦门海关,
